Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7
0.04,0.16,0.08,0.01,0.0,0.0,0.0,0.71
0.0,0.0,0.0,0.63,0.0,0.02,0.35,0.0
0.0,0.08,0.77,0.0,0.0,0.0,0.11,0.04
0.0,0.0,0.28,0.04,0.0,0.0,0.64,0.04
0.01,0.0,0.0,0.28,0.0,0.0,0.71,0.0
0.0,0.0,0.0,0.72,0.0,0.0,0.28,0.0
0.0,0.02,0.4,0.05,0.0,0.0,0.53,0.0
0.81,0.04,0.02,0.0,0.07,0.0,0.01,0.05
0.0,0.09,0.59,0.02,0.0,0.0,0.28,0.02
0.0,0.61,0.19,0.01,0.0,0.0,0.05,0.14
0.0,0.0,0.05,0.61,0.0,0.0,0.34,0.0
0.03,0.11,0.04,0.03,0.0,0.0,0.0,0.79
0.0,0.0,0.38,0.2,0.0,0.0,0.42,0.0
0.0,0.03,0.38,0.24,0.0,0.0,0.35,0.0
0.0,0.5766666666666667,0.27,0.003333333333333333,0.0,0.0,0.04,0.11
0.0,0.0,0.1,0.3,0.0,0.0,0.6,0.0
0.0,0.0,0.03,0.83,0.0,0.12,0.02,0.0
0.01,0.0,0.01,0.94,0.0,0.0,0.04,0.0
0.04,0.03,0.01,0.0,0.0,0.0,0.0,0.92
0.0,0.09,0.62,0.08,0.0,0.0,0.2,0.01
0.0,0.25,0.68,0.0,0.0,0.0,0.0,0.07
0.0,0.08,0.3,0.0,0.0,0.0,0.57,0.05
0.01,0.0,0.02,0.67,0.0,0.01,0.29,0.0
0.0,0.44,0.52,0.0,0.0,0.0,0.01,0.03
0.88,0.01,0.01,0.03,0.04,0.0,0.02,0.01
0.0,0.0,0.12,0.35,0.0,0.0,0.53,0.0
0.0,0.0,0.04,0.04,0.0,0.0,0.92,0.0
0.0,0.0,0.03,0.9,0.0,0.0,0.07,0.0
0.0,0.42,0.32,0.0,0.0,0.0,0.05,0.21
0.0,0.0,0.0,0.27,0.0,0.0,0.73,0.0
0.02,0.31,0.47,0.0,0.0,0.0,0.03,0.17
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.01,0.86,0.0,0.0,0.13,0.0
0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0
0.0,0.0,0.01,0.9,0.0,0.0,0.09,0.0
0.0,0.0,0.02,0.04,0.0,0.0,0.94,0.0
0.0,0.15,0.61,0.01,0.0,0.0,0.23,0.0
0.0,0.79,0.15,0.0,0.0,0.0,0.01,0.05
0.01,0.07,0.23,0.07,0.0,0.0,0.62,0.0
0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0
0.01,0.03,0.07,0.0,0.01,0.0,0.0,0.88
0.01,0.34,0.05,0.0,0.0,0.0,0.01,0.59
0.0,0.22,0.48,0.06,0.0,0.0,0.24,0.0
0.71,0.0,0.01,0.01,0.18,0.0,0.07,0.02
0.01,0.0,0.1,0.47,0.0,0.01,0.41,0.0
0.0,0.0,0.04,0.18,0.0,0.0,0.78,0.0
0.02,0.0,0.02,0.69,0.0,0.13,0.14,0.0
0.01,0.01,0.19,0.26,0.0,0.0,0.52,0.01
0.0,0.0,0.06,0.69,0.0,0.01,0.24,0.0
0.0,0.06,0.64,0.01,0.0,0.0,0.29,0.0
0.0,0.0,0.03,0.69,0.0,0.0,0.28,0.0
0.01,0.4,0.01,0.01,0.0,0.0,0.0,0.57
0.88,0.0,0.02,0.04,0.0,0.0,0.04,0.02
0.0,0.0,0.01,0.69,0.0,0.0,0.3,0.0
0.0,0.0,0.01,0.96,0.0,0.01,0.02,0.0
0.0,0.01,0.11,0.57,0.0,0.0,0.31,0.0
0.0,0.0,0.15,0.27,0.0,0.0,0.58,0.0
0.03,0.0,0.0,0.76,0.0,0.03,0.18,0.0
0.0,0.0,0.01,0.87,0.0,0.0,0.12,0.0
0.0,0.0,0.02,0.53,0.0,0.01,0.44,0.0
0.08,0.0,0.0,0.8,0.0,0.05,0.07,0.0
0.0,0.06,0.48,0.06,0.0,0.0,0.4,0.0
0.01,0.03,0.78,0.0,0.0,0.0,0.09,0.09
0.0,0.13,0.64,0.0,0.0,0.0,0.22,0.01
0.0,0.46,0.27,0.0,0.0,0.0,0.0,0.27
0.0,0.24,0.04,0.0,0.01,0.0,0.0,0.71
0.0,0.4,0.53,0.0,0.0,0.0,0.04,0.03
0.0,0.03,0.24,0.05,0.0,0.0,0.68,0.0
0.02,0.0,0.0,0.83,0.0,0.0,0.15,0.0
0.0,0.0,0.33,0.2,0.0,0.0,0.47,0.0
0.0,0.24666666666666667,0.35,0.10333333333333332,0.0,0.0,0.22,0.08
0.02,0.1,0.01,0.0,0.0,0.0,0.02,0.85
0.0,0.05,0.52,0.0,0.0,0.0,0.42,0.01
0.0,0.0,0.07,0.77,0.0,0.0,0.16,0.0
0.01,0.0,0.12,0.22,0.0,0.0,0.65,0.0
0.0,0.0,0.02,0.15,0.0,0.0,0.83,0.0
0.02,0.0,0.0,0.86,0.0,0.0,0.12,0.0
0.11,0.0,0.0,0.79,0.0,0.06,0.04,0.0
0.77,0.0,0.0,0.0,0.02,0.0,0.21,0.0
0.05,0.0,0.09,0.7,0.0,0.01,0.15,0.0
0.02,0.28,0.37,0.10866666666666668,0.0,0.0,0.18133333333333332,0.04
0.05,0.0,0.0,0.38,0.0,0.02,0.55,0.0
0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.85
0.0,0.0,0.1,0.68,0.0,0.0,0.22,0.0
0.0,0.44,0.35,0.01,0.0,0.0,0.08,0.12
0.01,0.38,0.24,0.0,0.0,0.0,0.0,0.37
0.06,0.0,0.25,0.24,0.0,0.0,0.45,0.0
0.02,0.0,0.0,0.94,0.0,0.01,0.03,0.0
0.7,0.0,0.2,0.02,0.07,0.0,0.0,0.01
0.0,0.0,0.15,0.19,0.0,0.0,0.66,0.0
0.01,0.26,0.59,0.02,0.0,0.0,0.06,0.06
0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0
0.0,0.15,0.61,0.03,0.0,0.0,0.19,0.02
0.0,0.0,0.19,0.16,0.0,0.0,0.65,0.0
0.03,0.17,0.04,0.0,0.0,0.0,0.0,0.76
0.0,0.03,0.67,0.0,0.0,0.0,0.275,0.025
0.96,0.0,0.01,0.0,0.01,0.0,0.0,0.02
0.0,0.01,0.63,0.05,0.0,0.0,0.31,0.0
0.0,0.0,0.06,0.34,0.0,0.0,0.6,0.0
0.01,0.34,0.3,0.06,0.0,0.0,0.29,0.0
0.0,0.57,0.19,0.0,0.0,0.0,0.05,0.19
0.09,0.35,0.15,0.0,0.0,0.0,0.07,0.34
0.09,0.23,0.0,0.01,0.0,0.02,0.0,0.65
0.04,0.0,0.04,0.06,0.0,0.0,0.86,0.0
0.95,0.0,0.0,0.0,0.03,0.0,0.0,0.02
0.0,0.01,0.05,0.22,0.0,0.0,0.72,0.0
0.03,0.0,0.0,0.93,0.0,0.0,0.04,0.0
0.01,0.0,0.12,0.59,0.0,0.0,0.28,0.0
0.0,0.41,0.17,0.0,0.0,0.0,0.0,0.42
0.0,0.0,0.08,0.5725,0.0,0.0,0.3475,0.0
0.0,0.0,0.02,0.66,0.0,0.0,0.32,0.0
0.0,0.01,0.24,0.25,0.0,0.0,0.5,0.0
0.0,0.4,0.27,0.0,0.0,0.0,0.12,0.21
0.0,0.0,0.01,0.83,0.0,0.04,0.12,0.0
0.0,0.0,0.02,0.45,0.0,0.0,0.53,0.0
0.01,0.38,0.25,0.01,0.0,0.0,0.03,0.32
0.0,0.0,0.01,0.7,0.0,0.27,0.02,0.0
0.0,0.01,0.04,0.67,0.0,0.02,0.26,0.0
0.0,0.0,0.01,0.1,0.0,0.0,0.89,0.0
0.0,0.6,0.31,0.01,0.0,0.0,0.03,0.05
0.0,0.0,0.0,0.97,0.0,0.03,0.0,0.0
0.0,0.02,0.12,0.15,0.0,0.0,0.71,0.0
0.0,0.0,0.01,0.86,0.0,0.01,0.12,0.0
0.0,0.14,0.0,0.0,0.04,0.01,0.0,0.81
0.0,0.0,0.05,0.7,0.0,0.01,0.24,0.0
0.0,0.01,0.28,0.45,0.0,0.0,0.26,0.0
0.0,0.01,0.11,0.25,0.0,0.0,0.63,0.0
0.01,0.01,0.22,0.19,0.0,0.0,0.57,0.0
0.0,0.0,0.0,0.88,0.0,0.0,0.12,0.0
0.62,0.0,0.0,0.01,0.35,0.0,0.0,0.02
0.0,0.1,0.24,0.05,0.0,0.0,0.49,0.12
0.0,0.0,0.12,0.13,0.0,0.0,0.75,0.0
0.0,0.0,0.23,0.18,0.0,0.0,0.59,0.0
0.0,0.0,0.03,0.57,0.0,0.0,0.4,0.0
0.0,0.33,0.51,0.0,0.0,0.0,0.13,0.03
0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.89,0.0,0.03,0.08,0.0
0.02,0.03,0.19,0.15,0.0,0.26,0.35,0.0
0.0,0.05,0.52,0.0,0.0,0.0,0.43,0.0
0.0,0.0,0.01,0.74,0.0,0.08,0.17,0.0
0.01,0.07,0.68,0.01,0.0,0.0,0.2,0.03
0.0,0.17,0.59,0.0,0.0,0.0,0.24,0.0
0.0,0.0,0.09,0.14,0.0,0.0,0.77,0.0
0.02,0.0,0.01,0.83,0.0,0.0,0.14,0.0
0.0,0.0,0.03,0.93,0.0,0.0,0.04,0.0
0.1,0.08,0.35,0.31,0.04,0.0,0.1,0.02
0.02,0.06,0.29,0.03,0.0,0.0,0.6,0.0
0.05,0.47,0.05,0.0,0.0,0.0,0.01,0.42
0.0,0.0,0.13,0.04,0.0,0.0,0.83,0.0
0.0,0.25,0.66,0.0,0.0,0.0,0.08,0.01
0.01,0.0,0.0,0.78,0.0,0.0,0.21,0.0
0.03,0.02,0.17,0.1,0.0,0.0,0.68,0.0
0.0,0.0,0.1,0.14,0.0,0.0,0.76,0.0
0.01,0.09,0.61,0.07,0.0,0.0,0.21,0.01
0.02,0.06,0.376,0.1,0.0,0.0,0.444,0.0
0.0,0.36,0.47,0.0,0.0,0.0,0.15,0.02
0.02,0.3,0.25,0.0,0.0,0.0,0.13,0.3
0.0,0.33,0.58,0.0,0.0,0.0,0.02,0.07
0.0,0.0,0.01,0.9,0.0,0.02,0.07,0.0
0.96,0.0,0.0,0.02,0.0,0.0,0.02,0.0
0.0,0.0,0.01,0.21,0.0,0.0,0.78,0.0
0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.0
0.0,0.01,0.1,0.05,0.0,0.0,0.84,0.0
0.01,0.01,0.05,0.39,0.0,0.0,0.54,0.0
0.0,0.0,0.15,0.2,0.0,0.0,0.63,0.02
0.0,0.01,0.1,0.08,0.0,0.0,0.81,0.0
0.02,0.61,0.29,0.0,0.0,0.0,0.07,0.01
0.03,0.12,0.0,0.0,0.0,0.0,0.02,0.83
0.0,0.22,0.03,0.0,0.0,0.0,0.0,0.75
0.01,0.0,0.0,0.78,0.0,0.09,0.12,0.0
0.0,0.03,0.92,0.0,0.0,0.0,0.05,0.0
0.01,0.01,0.14,0.2,0.0,0.0,0.64,0.0
0.0,0.23,0.51,0.01,0.0,0.0,0.24,0.01
0.06,0.1,0.65,0.01,0.0,0.0,0.16,0.02
0.01,0.11,0.38,0.34,0.0,0.0,0.16,0.0
0.01,0.0,0.03,0.93,0.0,0.03,0.0,0.0
0.0,0.0,0.05,0.82,0.0,0.0,0.13,0.0
0.08,0.01,0.01,0.58,0.0,0.0,0.32,0.0
0.0,0.07,0.62,0.02,0.0,0.0,0.29,0.0
0.01,0.09,0.47,0.05,0.0,0.0,0.38,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99
0.01,0.16,0.38,0.04,0.0,0.0,0.4,0.01
0.01,0.0,0.0,0.86,0.0,0.09,0.04,0.0
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02
0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0
0.0,0.06,0.72,0.0,0.0,0.0,0.22,0.0
0.01,0.0,0.0,0.96,0.0,0.0,0.03,0.0
0.96,0.0,0.01,0.01,0.01,0.0,0.0,0.01
0.05,0.0,0.02,0.55,0.0,0.01,0.37,0.0
0.01,0.26,0.3066666666666667,0.0,0.0,0.0,0.27,0.15333333333333335
0.0,0.0,0.0,0.48,0.0,0.0,0.52,0.0
0.0,0.05,0.18,0.14,0.0,0.0,0.63,0.0
0.01,0.0,0.03,0.75,0.0,0.0,0.21,0.0
0.0,0.01,0.0,0.99,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.84,0.0,0.0,0.16,0.0
0.02,0.55,0.03,0.03,0.0,0.0,0.03,0.34
0.0,0.04,0.12,0.65,0.0,0.0,0.18,0.01
0.04,0.0,0.15,0.11,0.0,0.0,0.7,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.06,0.23,0.0,0.0,0.71,0.0
0.0,0.01,0.98,0.0,0.0,0.0,0.0,0.01
0.0,0.17,0.03,0.03,0.0,0.0,0.01,0.76
0.01,0.36,0.49,0.0,0.0,0.0,0.13,0.01
0.01,0.0,0.2,0.3,0.0,0.0,0.49,0.0
0.0,0.19,0.42,0.07,0.0,0.0,0.31,0.01
0.06,0.32,0.2,0.0,0.0,0.0,0.04,0.38
0.0,0.3,0.4,0.14,0.0,0.0,0.16,0.0
0.0,0.0,0.0,0.62,0.0,0.0,0.38,0.0
0.0,0.0,0.01,0.87,0.01,0.01,0.1,0.0
0.0,0.03,0.39,0.04,0.0,0.0,0.54,0.0
0.01,0.03,0.28,0.27,0.0,0.0,0.41,0.0
0.01,0.0,0.02,0.68,0.0,0.03,0.26,0.0
0.0,0.0,0.01,0.92,0.0,0.0,0.07,0.0
0.02,0.01,0.28,0.17,0.0,0.0,0.49,0.03
0.08,0.29,0.03,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.01,0.98,0.0,0.0,0.01,0.0
0.0,0.16,0.45,0.06,0.0,0.0,0.33,0.0
0.01,0.0,0.02,0.27,0.0,0.0,0.7,0.0
0.96,0.0,0.0,0.0,0.04,0.0,0.0,0.0
0.0,0.08,0.58,0.06,0.0,0.0,0.24,0.04
0.0,0.0,0.14,0.55,0.0,0.0,0.31,0.0
0.0,0.01,0.1322222222222222,0.07,0.0,0.0,0.7877777777777777,0.0
0.04,0.0,0.01,0.01,0.0,0.0,0.0,0.94
0.0,0.24,0.31,0.0,0.0,0.0,0.28,0.17
0.0,0.0,0.07,0.4,0.0,0.0,0.53,0.0
0.02,0.34,0.38,0.0,0.0,0.0,0.02,0.24
0.02,0.0,0.0,0.91,0.0,0.0,0.07,0.0
0.01,0.0,0.08,0.48,0.0,0.0,0.43,0.0
0.0,0.0,0.08,0.31,0.0,0.0,0.61,0.0
0.02,0.0,0.05,0.34,0.0,0.0,0.59,0.0
0.0,0.32,0.47,0.03,0.0,0.0,0.11,0.07
0.97,0.0,0.0,0.0,0.01,0.0,0.0,0.02
0.01,0.0,0.09,0.43,0.0,0.04,0.43,0.0
0.02,0.36,0.12,0.0,0.03,0.0,0.01,0.46
0.96,0.02,0.0,0.02,0.0,0.0,0.0,0.0
0.01,0.31,0.54,0.02,0.0,0.0,0.11,0.01
0.01,0.0,0.0,0.98,0.0,0.0,0.01,0.0
0.01,0.0,0.01,0.9,0.0,0.0,0.08,0.0
0.0,0.0,0.0,0.89,0.0,0.1,0.01,0.0
0.01,0.0,0.01,0.04,0.0,0.0,0.94,0.0
0.0,0.0,0.04,0.49,0.0,0.03,0.44,0.0
0.06,0.34,0.11,0.0,0.0,0.0,0.0,0.49
0.07,0.09,0.13,0.12,0.0,0.0,0.58,0.01
0.02,0.02,0.11,0.11,0.0,0.0,0.74,0.0
0.0,0.0,0.33,0.02,0.0,0.0,0.62,0.03
0.0,0.25,0.56,0.0,0.0,0.0,0.19,0.0
0.03,0.0,0.04,0.87,0.0,0.01,0.05,0.0
0.01,0.0,0.05,0.22,0.0,0.0,0.72,0.0
0.0,0.0,0.04,0.58,0.0,0.0,0.38,0.0
0.02,0.0,0.2781666666666667,0.45183333333333336,0.0,0.0,0.24,0.01
0.0,0.0,0.02,0.92,0.0,0.0,0.06,0.0
0.01,0.72,0.16,0.0,0.0,0.0,0.01,0.1
0.92,0.0,0.05,0.0,0.0,0.0,0.03,0.0
0.0,0.02,0.85,0.0,0.0,0.0,0.12,0.01
0.0,0.09,0.65,0.02,0.0,0.0,0.24,0.0
0.99,0.0,0.0,0.0,0.0,0.0,0.01,0.0
0.03,0.39,0.31,0.0,0.0,0.01,0.01,0.25
0.86,0.0,0.13,0.0,0.0,0.0,0.0,0.01
0.98,0.012,0.0,0.0,0.008,0.0,0.0,0.0
0.0,0.01,0.22,0.28,0.0,0.0,0.49,0.0
0.0,0.52,0.34,0.0,0.0,0.0,0.03,0.11
0.01,0.0,0.4,0.13,0.0,0.0,0.46,0.0
0.01,0.12,0.42,0.15,0.0,0.02,0.27,0.01
0.0,0.57,0.35,0.02,0.0,0.0,0.04,0.02
0.0,0.15,0.75,0.02,0.0,0.0,0.05,0.03
0.0,0.0,0.08,0.8,0.0,0.0,0.12,0.0
0.96,0.0,0.01,0.0,0.0,0.0,0.0,0.03
0.0,0.05,0.17,0.05333333333333333,0.0,0.0,0.7266666666666667,0.0
0.0,0.05,0.7,0.01,0.0,0.0,0.22,0.02
0.0,0.01,0.07,0.13,0.02,0.0,0.77,0.0
0.97,0.01,0.01,0.0,0.0,0.0,0.0,0.01
0.0,0.0,0.09,0.39,0.0,0.0,0.52,0.0
0.01,0.0,0.01,0.84,0.0,0.01,0.13,0.0
0.0,0.0,0.23,0.41,0.0,0.0,0.36,0.0
0.03,0.0,0.05,0.78,0.0,0.01,0.13,0.0
0.0,0.0,0.03,0.75,0.0,0.0,0.22,0.0
0.0,0.09,0.66,0.04,0.0,0.0,0.19,0.02
0.0,0.0,0.04,0.74,0.0,0.0,0.22,0.0
0.0,0.0,0.0,0.87,0.0,0.01,0.12,0.0
0.0,0.0,0.22,0.22,0.0,0.0,0.56,0.0
0.0,0.04,0.18,0.23,0.0,0.0,0.55,0.0
0.7775,0.0,0.09416666666666668,0.028333333333333332,0.06,0.0,0.04,0.0
0.0,0.63,0.34,0.0,0.0,0.0,0.01,0.02
0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0
0.0,0.0,0.04,0.76,0.0,0.08,0.12,0.0
0.0,0.0,0.0,0.97,0.0,0.0,0.03,0.0
0.0,0.09,0.42,0.02,0.0,0.0,0.47,0.0
0.0,0.11,0.58,0.05,0.0,0.0,0.26,0.0
0.0,0.0,0.01,0.98,0.0,0.0,0.01,0.0
0.0,0.0,0.01,0.05,0.0,0.0,0.94,0.0
0.0,0.01,0.04,0.91,0.0,0.0,0.04,0.0
0.0,0.0,0.0,0.82,0.0,0.0,0.17,0.01
0.0,0.12,0.29,0.09,0.0,0.0,0.5,0.0
0.0,0.34,0.45,0.0,0.0,0.0,0.21,0.0
0.0,0.04,0.46,0.08,0.0,0.0,0.42,0.0
0.01,0.08,0.62,0.01,0.0,0.0,0.28,0.0
0.0,0.07,0.71,0.02,0.0,0.0,0.2,0.0
0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0
0.0,0.0,0.03,0.61,0.0,0.0,0.36,0.0
0.0,0.03,0.58,0.04,0.0,0.0,0.35,0.0
0.0,0.03,0.20166666666666663,0.1,0.0,0.0,0.6683333333333334,0.0
0.0,0.01,0.09,0.4606666666666666,0.0,0.0,0.43933333333333335,0.0
0.0,0.18,0.25,0.02,0.0,0.0,0.54,0.01
0.0,0.0,0.01,0.9,0.0,0.0,0.09,0.0
0.0,0.06,0.54,0.04,0.0,0.0,0.35,0.01
0.0,0.06,0.06,0.0,0.0,0.0,0.02,0.86
0.0,0.05,0.17,0.02,0.0,0.0,0.76,0.0
0.0,0.0,0.08,0.05,0.0,0.0,0.87,0.0
0.0,0.02,0.02,0.54,0.0,0.02,0.4,0.0
0.0,0.01,0.27,0.3,0.0,0.0,0.42,0.0
0.0,0.0,0.14,0.16,0.0,0.0,0.7,0.0
0.0,0.01,0.35,0.14,0.0,0.0,0.5,0.0
0.01,0.0,0.0,0.91,0.0,0.03,0.05,0.0
0.0,0.47,0.22,0.06,0.0,0.0,0.04,0.21
0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0
0.01,0.18,0.01,0.0,0.06,0.0,0.01,0.73
0.0,0.06,0.86,0.01,0.0,0.0,0.05,0.02
0.0,0.0,0.01,0.86,0.0,0.01,0.12,0.0
0.0,0.02,0.14,0.4,0.0,0.0,0.44,0.0
0.96,0.0,0.0,0.0,0.04,0.0,0.0,0.0
0.0,0.0,0.11,0.48,0.0,0.0,0.41,0.0
0.89,0.0,0.03,0.0,0.0,0.0,0.03,0.05
0.01,0.0,0.03,0.52,0.0,0.0,0.44,0.0
0.0,0.0,0.26,0.19,0.01,0.0,0.54,0.0
0.0,0.0,0.07,0.43,0.0,0.0,0.5,0.0
0.0,0.02,0.05,0.6,0.0,0.0,0.33,0.0
0.0,0.02,0.05,0.12,0.0,0.0,0.81,0.0
0.0,0.01,0.1,0.09,0.0,0.0,0.8,0.0
0.04,0.0,0.01,0.42,0.0,0.0,0.53,0.0
0.0,0.27,0.44,0.04,0.0,0.0,0.25,0.0
0.0,0.0,0.04,0.03,0.0,0.0,0.93,0.0
0.0,0.0,0.1,0.28,0.0,0.0,0.62,0.0
0.0,0.12,0.31,0.01,0.0,0.0,0.56,0.0
0.01,0.35,0.37,0.02,0.0,0.0,0.24,0.01
0.03,0.0,0.01,0.89,0.0,0.01,0.06,0.0
0.0,0.0,0.03,0.06,0.0,0.0,0.91,0.0
0.0,0.0,0.08,0.13,0.0,0.0,0.79,0.0
0.0,0.0,0.02,0.84,0.0,0.0,0.13,0.01
0.0,0.0,0.01,0.82,0.0,0.0,0.17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.52,0.12,0.0,0.0,0.36,0.0
0.0,0.0,0.05,0.8,0.0,0.0,0.15,0.0
0.03,0.08,0.2,0.4,0.0,0.0,0.27,0.02
0.0,0.03,0.94,0.02,0.0,0.0,0.01,0.0
0.0,0.0,0.02,0.86,0.0,0.0,0.12,0.0
0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.91
0.0,0.16,0.1,0.0,0.0,0.0,0.0,0.74
0.0,0.0,0.01,0.79,0.0,0.07,0.13,0.0
0.01,0.0,0.09,0.11,0.0,0.0,0.79,0.0
0.02,0.0,0.07,0.27,0.0,0.01,0.63,0.0
0.0,0.12,0.74,0.0,0.0,0.0,0.14,0.0
0.0,0.23,0.32,0.0,0.0,0.0,0.45,0.0
0.07,0.21,0.55,0.0,0.0,0.0,0.14,0.03
0.03,0.35,0.04,0.01,0.0,0.0,0.01,0.56
0.0,0.0,0.0,0.95,0.0,0.03,0.02,0.0
0.0,0.66,0.21,0.01,0.0,0.0,0.03,0.09
0.09,0.0,0.0,0.67,0.0,0.01,0.23,0.0
0.01,0.0,0.01,0.8,0.0,0.01,0.17,0.0
0.0,0.0,0.0,0.79,0.0,0.01,0.2,0.0
0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.05,0.46,0.03,0.0,0.0,0.45,0.01
0.01,0.0,0.07,0.39,0.0,0.01,0.52,0.0
0.0,0.01,0.03,0.68,0.0,0.0,0.28,0.0
0.08,0.3,0.11,0.0,0.01,0.0,0.01,0.49
0.0,0.1,0.04,0.77,0.0,0.0,0.09,0.0
0.02,0.14,0.14,0.0,0.0,0.0,0.1,0.6
0.02,0.01,0.36,0.12,0.0,0.0,0.49,0.0
0.02,0.14,0.72,0.04,0.0,0.0,0.08,0.0
0.01,0.45,0.07,0.0,0.0,0.0,0.01,0.46
0.0,0.22,0.64,0.05,0.0,0.0,0.09,0.0
0.0,0.01,0.13,0.31,0.0,0.0,0.55,0.0
0.0,0.0,0.02,0.77,0.0,0.0,0.21,0.0
0.0,0.0,0.0,0.1,0.0,0.89,0.01,0.0
0.0,0.0,0.03,0.01,0.0,0.0,0.96,0.0
0.81,0.04,0.04,0.0,0.1,0.0,0.01,0.0
0.19,0.0,0.02,0.72,0.0,0.07,0.0,0.0
0.0,0.0,0.11,0.0,0.0,0.0,0.89,0.0
0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.05,0.58,0.04,0.0,0.0,0.33,0.0
0.0,0.05,0.2025,0.18,0.0,0.0,0.5675,0.0
0.05,0.15,0.22,0.19,0.0,0.05,0.34,0.0
0.0,0.0,0.08,0.25,0.0,0.0,0.67,0.0
0.02,0.16,0.1,0.0,0.01,0.0,0.0,0.71
0.0,0.0,0.11,0.1,0.0,0.0,0.79,0.0
0.01,0.06,0.1,0.22,0.0,0.0,0.61,0.0
0.0,0.22,0.53,0.01,0.0,0.0,0.22,0.02
0.0,0.0,0.06,0.73,0.0,0.0,0.21,0.0
0.0,0.0,0.0,0.88,0.0,0.01,0.11,0.0
0.0,0.19,0.69,0.02,0.0,0.0,0.08,0.02
0.0,0.02,0.54,0.05,0.0,0.0,0.39,0.0
0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0
0.0,0.45,0.41,0.0,0.0,0.0,0.13,0.01
0.0,0.02,0.05,0.22,0.0,0.0,0.71,0.0
0.0,0.0,0.05,0.13,0.0,0.0,0.82,0.0
0.96,0.011666666666666665,0.01,0.0,0.008333333333333333,0.0,0.01,0.0
0.0,0.0,0.0,0.51,0.01,0.0,0.48,0.0
0.01,0.38,0.16,0.02,0.02,0.0,0.01,0.4
0.01,0.12,0.08,0.01,0.0,0.0,0.0,0.78
0.01,0.09,0.4275,0.09,0.0,0.0,0.3325,0.05
0.0,0.48,0.35,0.0,0.0,0.0,0.13,0.04
0.0,0.0,0.0,0.54,0.0,0.0,0.46,0.0
0.0,0.0,0.0,0.21,0.0,0.0,0.79,0.0
0.0,0.0,0.06,0.87,0.0,0.0,0.07,0.0
0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0
0.0,0.0,0.02,0.2,0.0,0.0,0.78,0.0
0.0,0.14,0.02,0.01,0.0,0.0,0.0,0.83
0.75,0.04,0.16,0.0,0.05,0.0,0.0,0.0
0.02,0.0,0.13,0.25,0.0,0.0,0.6,0.0
0.0,0.13,0.77,0.0,0.0,0.0,0.1,0.0
0.0,0.0,0.07,0.13,0.0,0.0,0.8,0.0
0.01,0.0,0.01,0.68,0.0,0.0,0.3,0.0
0.0,0.0,0.12,0.13,0.0,0.0,0.75,0.0
0.0,0.0,0.0,0.98,0.0,0.01,0.01,0.0
0.0,0.0,0.01,0.23,0.0,0.01,0.75,0.0
0.0,0.0,0.02,0.96,0.0,0.0,0.02,0.0
0.0,0.45,0.2,0.0,0.0,0.0,0.0,0.35
0.0,0.03,0.6,0.02,0.0,0.0,0.35,0.0
0.0,0.02,0.28,0.14,0.0,0.0,0.56,0.0
0.96,0.0,0.01,0.0,0.02,0.0,0.01,0.0
0.06,0.0,0.02,0.71,0.0,0.01,0.2,0.0
0.04,0.16,0.23,0.35,0.0,0.0,0.22,0.0
0.03,0.07,0.22,0.06,0.0,0.0,0.62,0.0
0.0,0.1,0.71,0.0,0.0,0.0,0.19,0.0
0.02,0.02,0.16,0.12,0.0,0.0,0.67,0.01
0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.76
0.0,0.0,0.0,0.58,0.0,0.03,0.39,0.0
0.0,0.25,0.15,0.26,0.0,0.0,0.33,0.01
0.0,0.0,0.0,0.83,0.0,0.04,0.13,0.0
0.01,0.28,0.1,0.0,0.0,0.0,0.0,0.61
